anio_mundial,equipo_local,equipo_visitante,url_partido,jugador,seleccion_gol,minuto,minuto_num,tipo_gol,tiempo_extra
1954,Hungría,Alemania Occidental,1954_hungria_alemania_occidental,Richard Herrmann,Alemania Occidental,84,84,normal,false
1954,Turquía,Corea del Sur,1954_turquia_corea_del_sur,Mamat Suat,Turquía,10,10,normal,false
1954,Turquía,Corea del Sur,1954_turquia_corea_del_sur,Lefter Kucukandonyadis,Turquía,18,18,normal,false
1954,Turquía,Corea del Sur,1954_turquia_corea_del_sur,Mamat Suat,Turquía,30,30,normal,false
1954,Turquía,Corea del Sur,1954_turquia_corea_del_sur,Sargun Burhan,Turquía,37,37,normal,false
1954,Turquía,Corea del Sur,1954_turquia_corea_del_sur,Sargun Burhan,Turquía,64,64,normal,false
1954,Turquía,Corea del Sur,1954_turquia_corea_del_sur,Sargun Burhan,Turquía,70,70,normal,false
1954,Turquía,Corea del Sur,1954_turquia_corea_del_sur,Erol Keskin,Turquía,76,76,normal,false
1954,Inglaterra,Suiza,1954_inglaterra_suiza,Jimmy Mullen,Inglaterra,43,43,normal,false
1954,Inglaterra,Suiza,1954_inglaterra_suiza,Dennis Wilshaw,Inglaterra,69,69,normal,false
1954,Italia,Bélgica,1954_italia_belgica,Egisto Pandolfini,Italia,41,41,penal,false
1954,Italia,Bélgica,1954_italia_belgica,Carlo Galli,Italia,48,48,normal,false
1954,Italia,Bélgica,1954_italia_belgica,Amleto Frignani,Italia,58,58,normal,false
1954,Italia,Bélgica,1954_italia_belgica,Benito Lorenzi,Italia,78,78,normal,false
1954,Italia,Bélgica,1954_italia_belgica,Leopold Anoul,Bélgica,81,81,normal,false
1954,Suiza,Italia,1954_suiza_italia_2,Sepp Huegi,Suiza,14,14,normal,false
1954,Suiza,Italia,1954_suiza_italia_2,Robert Ballaman,Suiza,48,48,normal,false
1954,Suiza,Italia,1954_suiza_italia_2,Fulvio Nesti,Italia,67,67,normal,false
1954,Suiza,Italia,1954_suiza_italia_2,Sepp Huegi,Suiza,85,85,normal,false
1954,Suiza,Italia,1954_suiza_italia_2,Jackie Fatton,Suiza,90,90,normal,false
1954,Alemania Occidental,Turquía,1954_alemania_occidental_turquia_2,Ottmar Walter,Alemania Occidental,7,7,normal,false
1954,Alemania Occidental,Turquía,1954_alemania_occidental_turquia_2,Hans Schaefer,Alemania Occidental,12,12,normal,false
1954,Alemania Occidental,Turquía,1954_alemania_occidental_turquia_2,Mustafa Erton,Turquía,21,21,normal,false
1954,Alemania Occidental,Turquía,1954_alemania_occidental_turquia_2,Max Morlock,Alemania Occidental,30,30,normal,false
1954,Alemania Occidental,Turquía,1954_alemania_occidental_turquia_2,Max Morlock,Alemania Occidental,60,60,normal,false
1954,Alemania Occidental,Turquía,1954_alemania_occidental_turquia_2,Fritz Walter,Alemania Occidental,62,62,normal,false
1954,Alemania Occidental,Turquía,1954_alemania_occidental_turquia_2,Max Morlock,Alemania Occidental,77,77,normal,false
1954,Alemania Occidental,Turquía,1954_alemania_occidental_turquia_2,Hans Schaefer,Alemania Occidental,79,79,normal,false
1954,Alemania Occidental,Turquía,1954_alemania_occidental_turquia_2,Lefter Kucukandonyadis,Turquía,82,82,normal,false
1954,Uruguay,Inglaterra,1954_uruguay_inglaterra,Carlos Borges,Uruguay,5,5,normal,false
1954,Uruguay,Inglaterra,1954_uruguay_inglaterra,Nat Lofthouse,Inglaterra,16,16,normal,false
1954,Uruguay,Inglaterra,1954_uruguay_inglaterra,Obdulio Varela,Uruguay,39,39,normal,false
1954,Uruguay,Inglaterra,1954_uruguay_inglaterra,Juan Schiaffino,Uruguay,46,46,normal,false
1954,Uruguay,Inglaterra,1954_uruguay_inglaterra,Tom Finney,Inglaterra,67,67,normal,false
1954,Uruguay,Inglaterra,1954_uruguay_inglaterra,Javier Ambrois,Uruguay,78,78,normal,false
1954,Austria,Suiza,1954_austria_suiza,Robert Ballaman,Suiza,16,16,normal,false
1954,Austria,Suiza,1954_austria_suiza,Sepp Huegi,Suiza,17,17,normal,false
1954,Austria,Suiza,1954_austria_suiza,Sepp Huegi,Suiza,19,19,normal,false
1954,Austria,Suiza,1954_austria_suiza,Theodor Wagner,Austria,25,25,normal,false
1954,Austria,Suiza,1954_austria_suiza,Robert Koerner,Austria,26,26,normal,false
1954,Austria,Suiza,1954_austria_suiza,Theodor Wagner,Austria,27,27,normal,false
1954,Austria,Suiza,1954_austria_suiza,Ernst Ocwirk,Austria,32,32,normal,false
1954,Austria,Suiza,1954_austria_suiza,Robert Koerner,Austria,34,34,normal,false
1954,Austria,Suiza,1954_austria_suiza,Robert Ballaman,Suiza,39,39,normal,false
1954,Austria,Suiza,1954_austria_suiza,Theodor Wagner,Austria,53,53,normal,false
1954,Austria,Suiza,1954_austria_suiza,Sepp Huegi,Suiza,58,58,normal,false
1954,Austria,Suiza,1954_austria_suiza,Erich Probst,Austria,76,76,normal,false
1954,Hungría,Brasil,1954_hungria_brasil,Nandor Hidegkuti,Hungría,4,4,normal,false
1954,Hungría,Brasil,1954_hungria_brasil,Sandor Kocsis,Hungría,7,7,normal,false
1954,Hungría,Brasil,1954_hungria_brasil,Djalma Santos,Brasil,18,18,penal,false
1954,Hungría,Brasil,1954_hungria_brasil,Mihaly Lantos,Hungría,60,60,penal,false
1954,Hungría,Brasil,1954_hungria_brasil,Julinho,Brasil,65,65,normal,false
1954,Hungría,Brasil,1954_hungria_brasil,Sandor Kocsis,Hungría,88,88,normal,false
1954,Alemania Occidental,Yugoslavia,1954_alemania_occidental_yugoslavia,Ivan Horvat,Alemania Occidental,9,9,normal,false
1954,Alemania Occidental,Yugoslavia,1954_alemania_occidental_yugoslavia,Helmut Rahn,Alemania Occidental,85,85,normal,false
1954,Hungría,Uruguay,1954_hungria_uruguay,Zoltan Czibor,Hungría,13,13,normal,false
1954,Hungría,Uruguay,1954_hungria_uruguay,Nandor Hidegkuti,Hungría,46,46,normal,false
1954,Hungría,Uruguay,1954_hungria_uruguay,Juan Hohberg,Uruguay,75,75,normal,false
1954,Hungría,Uruguay,1954_hungria_uruguay,Juan Hohberg,Uruguay,86,86,normal,false
1954,Hungría,Uruguay,1954_hungria_uruguay,Sandor Kocsis,Hungría,111,111,normal,true
1954,Hungría,Uruguay,1954_hungria_uruguay,Sandor Kocsis,Hungría,116,116,normal,true
1954,Alemania Occidental,Austria,1954_alemania_occidental_austria,Hans Schaefer,Alemania Occidental,31,31,normal,false
1954,Alemania Occidental,Austria,1954_alemania_occidental_austria,Max Morlock,Alemania Occidental,47,47,normal,false
1954,Alemania Occidental,Austria,1954_alemania_occidental_austria,Erich Probst,Austria,51,51,normal,false
1954,Alemania Occidental,Austria,1954_alemania_occidental_austria,Fritz Walter,Alemania Occidental,54,54,penal,false
1954,Alemania Occidental,Austria,1954_alemania_occidental_austria,Ottmar Walter,Alemania Occidental,61,61,normal,false
1954,Alemania Occidental,Austria,1954_alemania_occidental_austria,Fritz Walter,Alemania Occidental,64,64,penal,false
1954,Alemania Occidental,Austria,1954_alemania_occidental_austria,Ottmar Walter,Alemania Occidental,89,89,normal,false
1954,Uruguay,Austria,1954_uruguay_austria,Ernst Stojaspal,Austria,16,16,penal,false
1954,Uruguay,Austria,1954_uruguay_austria,Juan Hohberg,Uruguay,22,22,normal,false
1954,Uruguay,Austria,1954_uruguay_austria,Luis Cruz,Austria,59,59,normal,false
1954,Uruguay,Austria,1954_uruguay_austria,Ernst Ocwirk,Austria,89,89,normal,false
1954,Hungría,Alemania Occidental,1954_hungria_alemania_occidental_2,Ferenc Puskas,Hungría,6,6,normal,false
1954,Hungría,Alemania Occidental,1954_hungria_alemania_occidental_2,Zoltan Czibor,Hungría,8,8,normal,false
1954,Hungría,Alemania Occidental,1954_hungria_alemania_occidental_2,Max Morlock,Alemania Occidental,10,10,normal,false
1954,Hungría,Alemania Occidental,1954_hungria_alemania_occidental_2,Helmut Rahn,Alemania Occidental,18,18,normal,false
1954,Hungría,Alemania Occidental,1954_hungria_alemania_occidental_2,Helmut Rahn,Alemania Occidental,84,84,normal,false
1958,Hungría,Gales,1958_hungria_gales,Jozsef Bozsik,Hungría,5,5,normal,false
1958,Hungría,Gales,1958_hungria_gales,John Charles,Gales,27,27,normal,false
1958,Irlanda del Norte,Checoslovaquia,1958_irlanda_del_norte_checoslovaquia,Wilbur Cush,Irlanda del Norte,20,20,normal,false
1958,Brasil,Austria,1958_brasil_austria,Jose Altafini,Brasil,38,38,normal,false
1958,Brasil,Austria,1958_brasil_austria,Nilton Santos,Brasil,49,49,normal,false
1958,Brasil,Austria,1958_brasil_austria,Jose Altafini,Brasil,89,89,normal,false
1958,Francia,Paraguay,1958_francia_paraguay,Florencio Amarilla,Paraguay,20,20,normal,false
1958,Francia,Paraguay,1958_francia_paraguay,Just Fontaine,Francia,24,24,normal,false
1958,Francia,Paraguay,1958_francia_paraguay,Just Fontaine,Francia,30,30,normal,false
1958,Francia,Paraguay,1958_francia_paraguay,Florencio Amarilla,Paraguay,44,44,penal,false
1958,Francia,Paraguay,1958_francia_paraguay,Jorge Romero,Paraguay,50,50,normal,false
1958,Francia,Paraguay,1958_francia_paraguay,Roger Piantoni,Francia,52,52,normal,false
1958,Francia,Paraguay,1958_francia_paraguay,Maryan Wisnieski,Francia,61,61,normal,false
1958,Francia,Paraguay,1958_francia_paraguay,Just Fontaine,Francia,67,67,normal,false
1958,Francia,Paraguay,1958_francia_paraguay,Raymond Kopa,Francia,70,70,normal,false
1958,Francia,Paraguay,1958_francia_paraguay,Jean Vincent,Francia,83,83,normal,false
1958,Argentina,Alemania Occidental,1958_argentina_alemania_occidental,Omar Oreste Corbatta,Argentina,2,2,normal,false
1958,Argentina,Alemania Occidental,1958_argentina_alemania_occidental,Helmut Rahn,Alemania Occidental,32,32,normal,false
1958,Argentina,Alemania Occidental,1958_argentina_alemania_occidental,Uwe Seeler,Alemania Occidental,40,40,normal,false
1958,Argentina,Alemania Occidental,1958_argentina_alemania_occidental,Helmut Rahn,Alemania Occidental,79,79,normal,false
1958,URSS,Inglaterra,1958_urss_inglaterra,Nikita Simonyan,URSS,13,13,normal,false
1958,URSS,Inglaterra,1958_urss_inglaterra,Aleksandr Ivanov,URSS,55,55,normal,false
1958,URSS,Inglaterra,1958_urss_inglaterra,Derek Kevan,Inglaterra,66,66,normal,false
1958,URSS,Inglaterra,1958_urss_inglaterra,Tom Finney,Inglaterra,85,85,penal,false
1958,Yugoslavia,Escocia,1958_yugoslavia_escocia,Aleksandar Petakovic,Yugoslavia,6,6,normal,false
1958,Yugoslavia,Escocia,1958_yugoslavia_escocia,Jimmy Murray,Escocia,49,49,normal,false
1958,Suecia,México,1958_suecia_mexico,Agne Simonsson,Suecia,17,17,normal,false
1958,Suecia,México,1958_suecia_mexico,Nils Liedholm,Suecia,57,57,penal,false
1958,Suecia,México,1958_suecia_mexico,Agne Simonsson,Suecia,64,64,normal,false
1958,Yugoslavia,Francia,1958_yugoslavia_francia,Just Fontaine,Francia,4,4,normal,false
1958,Yugoslavia,Francia,1958_yugoslavia_francia,Aleksandar Petakovic,Yugoslavia,16,16,normal,false
1958,Yugoslavia,Francia,1958_yugoslavia_francia,Toza Veselinovic,Yugoslavia,63,63,normal,false
1958,Yugoslavia,Francia,1958_yugoslavia_francia,Just Fontaine,Francia,85,85,normal,false
1958,Yugoslavia,Francia,1958_yugoslavia_francia,Toza Veselinovic,Yugoslavia,88,88,normal,false
1958,Paraguay,Escocia,1958_paraguay_escocia,Juan Aguero,Paraguay,4,4,normal,false
1958,Paraguay,Escocia,1958_paraguay_escocia,Jackie Mudie,Escocia,24,24,normal,false
1958,Paraguay,Escocia,1958_paraguay_escocia,Cayetano Re,Paraguay,45,45,normal,false
1958,Paraguay,Escocia,1958_paraguay_escocia,Jose Parodi,Paraguay,73,73,normal,false
1958,Paraguay,Escocia,1958_paraguay_escocia,Bobby Collins,Escocia,76,76,normal,false
1958,México,Gales,1958_mexico_gales,Ivor Allchurch,Gales,32,32,normal,false
1958,México,Gales,1958_mexico_gales,Jaime Belmonte,México,89,89,normal,false
1958,Alemania Occidental,Checoslovaquia,1958_alemania_occidental_checoslovaquia,Milan Dvorak,Checoslovaquia,24,24,penal,false
1958,Alemania Occidental,Checoslovaquia,1958_alemania_occidental_checoslovaquia,Zdenek Zikan,Checoslovaquia,43,43,normal,false
1958,Alemania Occidental,Checoslovaquia,1958_alemania_occidental_checoslovaquia,Hans Schaefer,Alemania Occidental,59,59,normal,false
1958,Alemania Occidental,Checoslovaquia,1958_alemania_occidental_checoslovaquia,Helmut Rahn,Alemania Occidental,70,70,normal,false
1958,URSS,Austria,1958_urss_austria,Anatoli Ilyin,URSS,15,15,normal,false
1958,URSS,Austria,1958_urss_austria,Valentin Ivanov,URSS,63,63,normal,false
1958,Argentina,Irlanda del Norte,1958_argentina_irlanda_del_norte,Peter Mcparland,Irlanda del Norte,3,3,normal,false
1958,Argentina,Irlanda del Norte,1958_argentina_irlanda_del_norte,Omar Oreste Corbatta,Argentina,38,38,penal,false
1958,Argentina,Irlanda del Norte,1958_argentina_irlanda_del_norte,Norberto Menendez,Argentina,55,55,normal,false
1958,Argentina,Irlanda del Norte,1958_argentina_irlanda_del_norte,Ludovico Avio,Argentina,59,59,normal,false
1958,Suecia,Hungría,1958_suecia_hungria,Kurt Hamrin,Suecia,34,34,normal,false
1958,Suecia,Hungría,1958_suecia_hungria,Kurt Hamrin,Suecia,55,55,normal,false
1958,Suecia,Hungría,1958_suecia_hungria,Lajos Tichy,Hungría,77,77,normal,false
1958,Francia,Escocia,1958_francia_escocia,Raymond Kopa,Francia,22,22,normal,false
1958,Francia,Escocia,1958_francia_escocia,Just Fontaine,Francia,44,44,normal,false
1958,Francia,Escocia,1958_francia_escocia,Sammy Baird,Escocia,66,66,normal,false
1958,Alemania Occidental,Irlanda del Norte,1958_alemania_occidental_irlanda_del_norte,Peter Mcparland,Irlanda del Norte,19,19,normal,false
1958,Alemania Occidental,Irlanda del Norte,1958_alemania_occidental_irlanda_del_norte,Helmut Rahn,Alemania Occidental,20,20,normal,false
1958,Alemania Occidental,Irlanda del Norte,1958_alemania_occidental_irlanda_del_norte,Peter Mcparland,Irlanda del Norte,60,60,normal,false
1958,Alemania Occidental,Irlanda del Norte,1958_alemania_occidental_irlanda_del_norte,Uwe Seeler,Alemania Occidental,79,79,normal,false
1958,Paraguay,Yugoslavia,1958_paraguay_yugoslavia,Radivoje Ognjanovic,Yugoslavia,12,12,normal,false
1958,Paraguay,Yugoslavia,1958_paraguay_yugoslavia,Jose Parodi,Paraguay,20,20,normal,false
1958,Paraguay,Yugoslavia,1958_paraguay_yugoslavia,Toza Veselinovic,Yugoslavia,29,29,normal,false
1958,Paraguay,Yugoslavia,1958_paraguay_yugoslavia,Juan Aguero,Paraguay,49,49,normal,false
1958,Paraguay,Yugoslavia,1958_paraguay_yugoslavia,Zdravko Rajkov,Yugoslavia,73,73,normal,false
1958,Paraguay,Yugoslavia,1958_paraguay_yugoslavia,Jorge Romero,Paraguay,80,80,normal,false
1958,Brasil,URSS,1958_brasil_urss,Vava,Brasil,3,3,normal,false
1958,Brasil,URSS,1958_brasil_urss,Vava,Brasil,77,77,normal,false
1958,Inglaterra,Austria,1958_inglaterra_austria,Karl Koller,Austria,16,16,normal,false
1958,Inglaterra,Austria,1958_inglaterra_austria,John Haynes,Inglaterra,56,56,normal,false
1958,Inglaterra,Austria,1958_inglaterra_austria,Alfred Koerner,Austria,70,70,normal,false
1958,Inglaterra,Austria,1958_inglaterra_austria,Derek Kevan,Inglaterra,73,73,normal,false
1958,Hungría,México,1958_hungria_mexico,Lajos Tichy,Hungría,19,19,normal,false
1958,Hungría,México,1958_hungria_mexico,Lajos Tichy,Hungría,46,46,normal,false
1958,Hungría,México,1958_hungria_mexico,Karoly Sandor,Hungría,54,54,normal,false
1958,Hungría,México,1958_hungria_mexico,Jozsef Bencsis,Hungría,69,69,normal,false
1958,Checoslovaquia,Argentina,1958_checoslovaquia_argentina,Milan Dvorak,Checoslovaquia,8,8,normal,false
1958,Checoslovaquia,Argentina,1958_checoslovaquia_argentina,Zdenek Zikan,Checoslovaquia,17,17,normal,false
1958,Checoslovaquia,Argentina,1958_checoslovaquia_argentina,Vaclav Hovorka,Checoslovaquia,40,40,normal,false
1958,Checoslovaquia,Argentina,1958_checoslovaquia_argentina,Omar Oreste Corbatta,Argentina,65,65,penal,false
1958,Checoslovaquia,Argentina,1958_checoslovaquia_argentina,Jiri Feureisl,Checoslovaquia,69,69,normal,false
1958,Checoslovaquia,Argentina,1958_checoslovaquia_argentina,Zdenek Zikan,Checoslovaquia,82,82,normal,false
1958,Checoslovaquia,Argentina,1958_checoslovaquia_argentina,Vaclav Hovorka,Checoslovaquia,89,89,normal,false
1958,Irlanda del Norte,Checoslovaquia,1958_irlanda_del_norte_checoslovaquia_2,Zdenek Zikan,Checoslovaquia,19,19,normal,false
1958,Irlanda del Norte,Checoslovaquia,1958_irlanda_del_norte_checoslovaquia_2,Peter Mcparland,Irlanda del Norte,44,44,normal,false
1958,Irlanda del Norte,Checoslovaquia,1958_irlanda_del_norte_checoslovaquia_2,Peter Mcparland,Irlanda del Norte,99,99,normal,true
1958,Gales,Hungría,1958_gales_hungria,Lajos Tichy,Hungría,33,33,normal,false
1958,Gales,Hungría,1958_gales_hungria,Ivor Allchurch,Gales,35,35,normal,false
1958,Gales,Hungría,1958_gales_hungria,Terry Medwin,Gales,76,76,normal,false
1958,URSS,Inglaterra,1958_urss_inglaterra_2,Anatoli Ilyin,URSS,68,68,normal,false
1958,Francia,Irlanda del Norte,1958_francia_irlanda_del_norte,Maryan Wisnieski,Francia,22,22,normal,false
1958,Francia,Irlanda del Norte,1958_francia_irlanda_del_norte,Just Fontaine,Francia,55,55,normal,false
1958,Francia,Irlanda del Norte,1958_francia_irlanda_del_norte,Just Fontaine,Francia,63,63,normal,false
1958,Francia,Irlanda del Norte,1958_francia_irlanda_del_norte,Roger Piantoni,Francia,68,68,normal,false
1958,Alemania Occidental,Yugoslavia,1958_alemania_occidental_yugoslavia,Helmut Rahn,Alemania Occidental,12,12,normal,false
1958,Brasil,Gales,1958_brasil_gales,Pelé,Brasil,66,66,normal,false
1958,Suecia,URSS,1958_suecia_urss,Kurt Hamrin,Suecia,49,49,normal,false
1958,Suecia,URSS,1958_suecia_urss,Agne Simonsson,Suecia,88,88,normal,false
1958,Alemania Occidental,Suecia,1958_alemania_occidental_suecia,Hans Schaefer,Alemania Occidental,24,24,normal,false
1958,Alemania Occidental,Suecia,1958_alemania_occidental_suecia,Lennart Skoglund,Suecia,32,32,normal,false
1958,Alemania Occidental,Suecia,1958_alemania_occidental_suecia,Gunnar Gren,Suecia,81,81,normal,false
1958,Alemania Occidental,Suecia,1958_alemania_occidental_suecia,Kurt Hamrin,Suecia,88,88,normal,false
1958,Francia,Brasil,1958_francia_brasil,Vava,Brasil,2,2,normal,false
1958,Francia,Brasil,1958_francia_brasil,Just Fontaine,Francia,9,9,normal,false
1958,Francia,Brasil,1958_francia_brasil,Didi,Brasil,39,39,normal,false
1958,Francia,Brasil,1958_francia_brasil,Pelé,Brasil,52,52,normal,false
1958,Francia,Brasil,1958_francia_brasil,Pelé,Brasil,64,64,normal,false
1958,Francia,Brasil,1958_francia_brasil,Pelé,Brasil,75,75,normal,false
1958,Francia,Brasil,1958_francia_brasil,Roger Piantoni,Francia,83,83,normal,false
1958,Alemania Occidental,Francia,1958_alemania_occidental_francia,Just Fontaine,Francia,16,16,normal,false
1958,Alemania Occidental,Francia,1958_alemania_occidental_francia,Hans Ciesclarczyk,Alemania Occidental,18,18,normal,false
1958,Alemania Occidental,Francia,1958_alemania_occidental_francia,Raymond Kopa,Francia,27,27,penal,false
1958,Alemania Occidental,Francia,1958_alemania_occidental_francia,Just Fontaine,Francia,36,36,normal,false
1958,Alemania Occidental,Francia,1958_alemania_occidental_francia,Yvon Douis,Francia,50,50,normal,false
1958,Alemania Occidental,Francia,1958_alemania_occidental_francia,Helmut Rahn,Alemania Occidental,52,52,normal,false
1958,Alemania Occidental,Francia,1958_alemania_occidental_francia,Just Fontaine,Francia,78,78,normal,false
1958,Alemania Occidental,Francia,1958_alemania_occidental_francia,Hans Schaefer,Alemania Occidental,84,84,normal,false
1958,Alemania Occidental,Francia,1958_alemania_occidental_francia,Just Fontaine,Francia,89,89,normal,false
1958,Suecia,Brasil,1958_suecia_brasil,Nils Liedholm,Suecia,4,4,normal,false
1958,Suecia,Brasil,1958_suecia_brasil,Vava,Brasil,9,9,normal,false
1958,Suecia,Brasil,1958_suecia_brasil,Vava,Brasil,32,32,normal,false
1958,Suecia,Brasil,1958_suecia_brasil,Pelé,Brasil,55,55,normal,false
1958,Suecia,Brasil,1958_suecia_brasil,Zagallo,Brasil,68,68,normal,false
1958,Suecia,Brasil,1958_suecia_brasil,Agne Simonsson,Suecia,80,80,normal,false
1958,Suecia,Brasil,1958_suecia_brasil,Pelé,Brasil,90,90,normal,false
1962,Uruguay,Colombia,1962_uruguay_colombia,Francisco Zuluaga,Colombia,19,19,penal,false
1962,Uruguay,Colombia,1962_uruguay_colombia,Luis Cubilla,Uruguay,56,56,normal,false
1962,Uruguay,Colombia,1962_uruguay_colombia,Jose Sasia,Uruguay,75,75,normal,false
1962,Brasil,México,1962_brasil_mexico,Zagallo,Brasil,56,56,normal,false
1962,Brasil,México,1962_brasil_mexico,Pelé,Brasil,73,73,normal,false
1962,Chile,Suiza,1962_chile_suiza,Rolf Wuethrich,Suiza,6,6,normal,false
1962,Chile,Suiza,1962_chile_suiza,Leonel Sanchez,Chile,44,44,normal,false
1962,Chile,Suiza,1962_chile_suiza,Jaime Ramirez,Chile,51,51,normal,false
1962,Chile,Suiza,1962_chile_suiza,Leonel Sanchez,Chile,55,55,normal,false
1962,Argentina,Bulgaria,1962_argentina_bulgaria,Hector Facundo,Argentina,4,4,normal,false
1962,Checoslovaquia,España,1962_checoslovaquia_espana,Josef Stibranyi,Checoslovaquia,80,80,normal,false
