apellido,nombre,nombre_completo,seleccion,fecha_nacimiento,posicion,url_ficha
Springer,Hermann,"Springer, Hermann",Suiza,4 de diciembre de 1908,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/hermann_springer.php
Springett,Ron,"Springett, Ron",Inglaterra,22 de julio de 1935,Arquero,https://www.losmundialesdefutbol.com/jugadores/ron_springett.php
Spycher,Christoph,"Spycher, Christoph",Suiza,30 de marzo de 1978,Defensor,https://www.losmundialesdefutbol.com/jugadores/christoph_spycher.php
Squeo,Carlos,"Squeo, Carlos",Argentina,4 de junio de 1948,Defensor,https://www.losmundialesdefutbol.com/jugadores/carlos_squeo.php
Squillaci,Sebastien,"Squillaci, Sebastien",Francia,11 de agosto de 1980,Defensor,https://www.losmundialesdefutbol.com/jugadores/sebastien_squillaci.php
Srarfi,Bassem,Bassem Srarfi,Túnez,25 de junio de 1997,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/bassem_srarfi.php
Srna,Darijo,"Srna, Darijo",Croacia,1 de mayo de 1982,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/darijo_srna.php
St. Clair,Dayne,Dayne Tristan St. Clair,Canadá,9 de mayo de 1997,Arquero,https://www.losmundialesdefutbol.com/jugadores/dayne_st_clair.php
Stabile,Guillermo,"Stabile, Guillermo",Argentina,17 de enero de 1906,Delantero,https://www.losmundialesdefutbol.com/jugadores/guillermo_stabile.php
Stacho,Imrich,"Stacho, Imrich",Checoslovaquia,4 de noviembre de 1931,Arquero,https://www.losmundialesdefutbol.com/jugadores/imrich_stacho.php
Staelens,Lorenzo,"Staelens, Lorenzo",Bélgica,30 de abril de 1964,"Defensor, Mediocampista",https://www.losmundialesdefutbol.com/jugadores/lorenzo_staelens.php
Staikov,Stefan,"Staikov, Stefan",Bulgaria,3 de octubre de 1949,Arquero,https://www.losmundialesdefutbol.com/jugadores/stefan_staikov.php
Stajner,Jiri,"Stajner, Jiri",República Checa,27 de mayo de 1976,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/jiri_stajner.php
Stam,Jaap,"Stam, Jaap",Paises Bajos,17 de julio de 1972,Defensor,https://www.losmundialesdefutbol.com/jugadores/jaap_stam.php
Stambacher,Frantisek,"Stambacher, Frantisek",Checoslovaquia,13 de febrero de 1953,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/frantisek_stambacher.php
Stanciu,Constantin,"Stanciu, Constantin",Rumania,1 de enero de 1911,Delantero,https://www.losmundialesdefutbol.com/jugadores/constantin_stanciu.php
Stanga,Ovidiu,"Stanga, Ovidiu",,,,https://www.losmundialesdefutbol.com/jugadores/ovidiu_stanga.php
Stangaciu,Dumitru,"Stangaciu, Dumitru",Rumania,9 de agosto de 1964,Arquero,https://www.losmundialesdefutbol.com/jugadores/dumitru_stangaciu.php
Stanic,Mario,"Stanic, Mario",Croacia,10 de abril de 1972,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/mario_stanic.php
Staniforth,Ron,"Staniforth, Ron",Inglaterra,13 de abril de 1924,Defensor,https://www.losmundialesdefutbol.com/jugadores/ron_staniforth.php
Stanisic,Josip,Josip Stanišić,Croacia,2 de abril de 2000,Defensor,https://www.losmundialesdefutbol.com/jugadores/josip_stanisic.php
Stankovic,Branko,"Stankovic, Branko",Yugoslavia,31 de octubre de 1921,Defensor,https://www.losmundialesdefutbol.com/jugadores/branko_stankovic.php
Stankovic,Dejan,"Stankovic, Dejan",RF de Yugoslavia,11 de septiembre de 1978,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/dejan_stankovic.php
Stanojkovic,Vujadin,"Stanojkovic, Vujadin",Yugoslavia,10 de septiembre de 1963,Defensor,https://www.losmundialesdefutbol.com/jugadores/vujadin_stanojkovic.php
Stapleton,Frank,"Stapleton, Frank",Irlanda,10 de julio de 1956,Delantero,https://www.losmundialesdefutbol.com/jugadores/frank_stapleton.php
Staunton,Steve,"Staunton, Steve",Irlanda,19 de enero de 1969,Defensor,https://www.losmundialesdefutbol.com/jugadores/steve_staunton.php
Stefanovic,Ljubisa,"Stefanovic, Ljubisa",Yugoslavia,4 de enero de 1910,Defensor,https://www.losmundialesdefutbol.com/jugadores/ljubisa_stefanovic.php
Steffen,Renato,"Steffen, Renato",Suiza,3 de noviembre de 1991,Delantero,https://www.losmundialesdefutbol.com/jugadores/renato_steffen.php
Stein,Ulrich,"Stein, Ulrich",Alemania Occidental,23 de octubre de 1954,Arquero,https://www.losmundialesdefutbol.com/jugadores/ulrich_stein.php
Steiner,Adalbert,"Steiner, Adalbert",Rumania,24 de enero de 1907,Defensor,https://www.losmundialesdefutbol.com/jugadores/adalbert_steiner.php
Steiner,Paul,"Steiner, Paul",Alemania Occidental,23 de enero de 1957,Defensor,https://www.losmundialesdefutbol.com/jugadores/paul_steiner.php
Stejskal,Jan,"Stejskal, Jan",Checoslovaquia,15 de enero de 1962,Arquero,https://www.losmundialesdefutbol.com/jugadores/jan_stejskal.php
Stekelenburg,Maarten,"Stekelenburg, Maarten",Paises Bajos,22 de septiembre de 1982,Arquero,https://www.losmundialesdefutbol.com/jugadores/maarten_stekelenburg.php
Stelea,Bogdan,"Stelea, Bogdan",Rumania,5 de diciembre de 1967,Arquero,https://www.losmundialesdefutbol.com/jugadores/bogdan_stelea.php
Stelzer,Adolf,"Stelzer, Adolf",Suiza,1 de septiembre de 1908,Defensor,https://www.losmundialesdefutbol.com/jugadores/adolf_stelzer.php
Stenman,Fredrik,"Stenman, Fredrik",Suecia,2 de junio de 1983,Defensor,https://www.losmundialesdefutbol.com/jugadores/fredrik_stenman.php
Stepney,Alex,"Stepney, Alex",Inglaterra,18 de septiembre de 1942,Arquero,https://www.losmundialesdefutbol.com/jugadores/alex_stepney.php
Sterjovski,Mile,"Sterjovski, Mile",Australia,27 de mayo de 1979,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/mile_sterjovski.php
Sterling,Raheem,Raheem Shaquille Sterling,Inglaterra,8 de diciembre de 1994,"Delantero, Mediocampista",https://www.losmundialesdefutbol.com/jugadores/raheem_sterling.php
Sternberg,Laszlo,"Sternberg, Laszlo",Hungría,28 de mayo de 1905,Defensor,https://www.losmundialesdefutbol.com/jugadores/laszlo_sternberg.php
Stettler,Kurt,"Stettler, Kurt",Suiza,21 de agosto de 1932,Arquero,https://www.losmundialesdefutbol.com/jugadores/kurt_stettler.php
Stevanovic,Dalibor,"Stevanovic, Dalibor",Eslovenia,27 de septiembre de 1984,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/dalibor_stevanovic.php
Steven,Trevor,"Steven, Trevor",Inglaterra,21 de septiembre de 1963,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/trevor_steven.php
Stevens,Gary,"Stevens, Gary",Inglaterra,27 de marzo de 1963,Defensor,https://www.losmundialesdefutbol.com/jugadores/gary_stevens.php
Stevens,Gary A.,"Stevens, Gary A.",Inglaterra,30 de marzo de 1962,Defensor,https://www.losmundialesdefutbol.com/jugadores/gary_a_stevens.php
Stevic,Miroslav,"Stevic, Miroslav",RF de Yugoslavia,7 de enero de 1970,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/miroslav_stevic.php
Steward,Jimmy,"Steward, Jimmy",Honduras,9 de diciembre de 1946,Arquero,https://www.losmundialesdefutbol.com/jugadores/jimmy_steward.php
Stewart,Earnie,"Stewart, Earnie",Estados Unidos,28 de marzo de 1969,"Delantero, Mediocampista",https://www.losmundialesdefutbol.com/jugadores/earnie_stewart.php
Stewart,Ian,"Stewart, Ian",Irlanda del Norte,10 de septiembre de 1961,Delantero,https://www.losmundialesdefutbol.com/jugadores/ian_stewart.php
Stewart,Jim,"Stewart, Jim",Escocia,9 de marzo de 1954,Arquero,https://www.losmundialesdefutbol.com/jugadores/jim_stewart.php
Stibranyi,Josef,"Stibranyi, Josef",Checoslovaquia,11 de abril de 1940,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/josef_stibranyi.php
Stielike,Uli,"Stielike, Uli",Alemania Occidental,15 de noviembre de 1954,Defensor,https://www.losmundialesdefutbol.com/jugadores/uli_stielike.php
Stierli,Xavier,"Stierli, Xavier",Suiza,29 de octubre de 1940,Defensor,https://www.losmundialesdefutbol.com/jugadores/xavier_stierli.php
Stiles,Nobby,"Stiles, Nobby",Inglaterra,18 de mayo de 1942,"Defensor, Mediocampista",https://www.losmundialesdefutbol.com/jugadores/nobby_stiles.php
Stimac,Igor,"Stimac, Igor",Croacia,6 de septiembre de 1967,Defensor,https://www.losmundialesdefutbol.com/jugadores/igor_stimac.php
Stipic,Nikola,"Stipic, Nikola",Yugoslavia,18 de diciembre de 1937,Delantero,https://www.losmundialesdefutbol.com/jugadores/nikola_stipic.php
Stoch,Miroslav,"Stoch, Miroslav",Eslovaquia,19 de octubre de 1989,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/miroslav_stoch.php
Stocker,Valentin,"Stocker, Valentin",Suiza,12 de abril de 1989,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/valentin_stocker.php
Stoeger,Peter,"Stoeger, Peter",Austria,11 de abril de 1966,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/peter_stoeger.php
Stoichkov,Hristo,"Stoichkov, Hristo",Bulgaria,8 de febrero de 1966,Delantero,https://www.losmundialesdefutbol.com/jugadores/hristo_stoichkov.php
Stoilov,Stoicho,"Stoilov, Stoicho",Bulgaria,15 de octubre de 1971,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/stoicho_stoilov.php
Stojanovic,Milan,"Stojanovic, Milan",Yugoslavia,,Arquero,https://www.losmundialesdefutbol.com/jugadores/milan_stojanovic.php
Stojanovic,Mirko,"Stojanovic, Mirko",Yugoslavia,11 de junio de 1939,Arquero,https://www.losmundialesdefutbol.com/jugadores/mirko_stojanovic.php
Stojaspal,Ernst,"Stojaspal, Ernst",Austria,14 de enero de 1925,Delantero,https://www.losmundialesdefutbol.com/jugadores/ernst_stojaspal.php
Stojkovic,Dragan,"Stojkovic, Dragan",Yugoslavia,3 de marzo de 1965,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/dragan_stojkovic.php
Stojkovic,Nenad,"Stojkovic, Nenad",Yugoslavia,26 de mayo de 1956,Defensor,https://www.losmundialesdefutbol.com/jugadores/nenad_stojkovic.php
Stojkovic,Vladimir,Vladimir Stojković,Serbia y Montenegro,28 de julio de 1983,Arquero,https://www.losmundialesdefutbol.com/jugadores/vladimir_stojkovic.php
Stollenwerk,Georg,"Stollenwerk, Georg",Alemania Occidental,19 de diciembre de 1930,Defensor,https://www.losmundialesdefutbol.com/jugadores/georg_stollenwerk.php
Stollmeyer,John,"Stollmeyer, John",Estados Unidos,25 de octubre de 1962,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/john_stollmeyer.php
Stones,John,John Stones,Inglaterra,28 de mayo de 1994,Defensor,https://www.losmundialesdefutbol.com/jugadores/john_stones.php
Stopyra,Yannick,"Stopyra, Yannick",Francia,9 de enero de 1961,Delantero,https://www.losmundialesdefutbol.com/jugadores/yannick_stopyra.php
Stotz,Karl,"Stotz, Karl",Austria,27 de marzo de 1927,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/karl_stotz.php
Stoyanov,Ivan,"Stoyanov, Ivan",Bulgaria,20 de enero de 1949,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/ivan_stoyanov.php
Strachan,Gordon,"Strachan, Gordon",Escocia,9 de febrero de 1957,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/gordon_strachan.php
Straka,Frantisek,"Straka, Frantisek",Checoslovaquia,28 de mayo de 1958,Defensor,https://www.losmundialesdefutbol.com/jugadores/frantisek_straka.php
Strand,Roar,"Strand, Roar",Noruega,2 de febrero de 1970,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/roar_strand.php
Strappe,Andre,"Strappe, Andre",Francia,23 de febrero de 1928,Delantero,https://www.losmundialesdefutbol.com/jugadores/andre_strappe.php
Strasser,Heinrich,"Strasser, Heinrich",Austria,26 de octubre de 1948,Defensor,https://www.losmundialesdefutbol.com/jugadores/heinrich_strasser.php
Strba,Zdenko,"Strba, Zdenko",Eslovaquia,9 de junio de 1976,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/zdenko_strba.php
Streb,Josef,"Streb, Josef",Alemania,16 de abril de 1912,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/josef_streb.php
Strehl,Heinz,"Strehl, Heinz",Alemania Occidental,20 de julio de 1938,Delantero,https://www.losmundialesdefutbol.com/jugadores/heinz_strehl.php
Streich,Joachim,"Streich, Joachim",Alemania Oriental,13 de abril de 1951,Delantero,https://www.losmundialesdefutbol.com/jugadores/joachim_streich.php
Streiter,Michael,"Streiter, Michael",Austria,19 de enero de 1966,Defensor,https://www.losmundialesdefutbol.com/jugadores/michael_streiter.php
Streitle,Jakob,"Streitle, Jakob",Alemania,11 de diciembre de 1916,Defensor,https://www.losmundialesdefutbol.com/jugadores/jakob_streitle.php
Streller,Marco,"Streller, Marco",Suiza,18 de junio de 1981,Delantero,https://www.losmundialesdefutbol.com/jugadores/marco_streller.php
Strik,Pleun,"Strik, Pleun",Paises Bajos,27 de mayo de 1944,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/pleun_strik.php
Strinić,Ivan,Ivan Strinić,Croacia,17 de julio de 1987,Defensor,https://www.losmundialesdefutbol.com/jugadores/ivan_strinic.php
Stroh,Josef,"Stroh, Josef",Austria,5 de marzo de 1913,Delantero,https://www.losmundialesdefutbol.com/jugadores/josef_stroh.php
Stromberg,Glenn,"Stromberg, Glenn",Suecia,5 de enero de 1960,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/glenn_stromberg.php
Stromsik,Karel,"Stromsik, Karel",Checoslovaquia,12 de abril de 1958,Arquero,https://www.losmundialesdefutbol.com/jugadores/karel_stromsik.php
Strunz,Thomas,"Strunz, Thomas",Alemania,25 de abril de 1968,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/thomas_strunz.php
Strupar,Branko,"Strupar, Branko",Bélgica,9 de febrero de 1970,Delantero,https://www.losmundialesdefutbol.com/jugadores/branko_strupar.php
Struway,Estanislao,"Struway, Estanislao",Paraguay,25 de junio de 1968,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/estanislao_struway.php
Stryger Larsen,Jens,Jens Stryger Larsen,Dinamarca,21 de febrero de 1991,Defensor,https://www.losmundialesdefutbol.com/jugadores/jens_stryger_larsen.php
Stuani,Christian,Cristhian Ricardo Stuani Curbelo,Uruguay,12 de octubre de 1986,Delantero,https://www.losmundialesdefutbol.com/jugadores/christian_stuani.php
Stuber,Georges,"Stuber, Georges",Suiza,11 de mayo de 1925,Arquero,https://www.losmundialesdefutbol.com/jugadores/georges_stuber.php
Studer,Juerg,"Studer, Juerg",Suiza,8 de septiembre de 1966,Defensor,https://www.losmundialesdefutbol.com/jugadores/juerg_studer.php
Sturm,Hans,"Sturm, Hans",Alemania Occidental,3 de septiembre de 1935,"Delantero, Mediocampista",https://www.losmundialesdefutbol.com/jugadores/hans_sturm.php
Sturridge,Daniel,"Sturridge, Daniel",Inglaterra,1 de septiembre de 1989,Delantero,https://www.losmundialesdefutbol.com/jugadores/daniel_sturridge.php
Sturrock,Paul,"Sturrock, Paul",Escocia,10 de octubre de 1956,Delantero,https://www.losmundialesdefutbol.com/jugadores/paul_sturrock.php
Stynen,Emile,"Stynen, Emile",Bélgica,2 de noviembre de 1907,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/emile_stynen.php
Su,Maozhen,"Su, Maozhen",China,30 de julio de 1972,Delantero,https://www.losmundialesdefutbol.com/jugadores/maozhen_su.php
Suarez,Claudio,"Suarez, Claudio",México,17 de diciembre de 1968,Defensor,https://www.losmundialesdefutbol.com/jugadores/claudio_suarez.php
Suarez,Luis,"Suarez, Luis",,,,https://www.losmundialesdefutbol.com/jugadores/luis_suarez.php
Suarez,Luis,"Suarez, Luis",España,2 de mayo de 1935,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/luis_suarez_2.php
Suarez,Pedro,"Suarez, Pedro",Argentina,21 de diciembre de 1909,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/pedro_suarez.php
Suat,Mamat,"Suat, Mamat",Turquía,8 de noviembre de 1930,Delantero,https://www.losmundialesdefutbol.com/jugadores/mamat_suat.php
Suazo,David,"Suazo, David",Honduras,5 de noviembre de 1979,Delantero,https://www.losmundialesdefutbol.com/jugadores/david_suazo.php
Suazo,Humberto,"Suazo, Humberto",Chile,10 de mayo de 1981,Delantero,https://www.losmundialesdefutbol.com/jugadores/humberto_suazo.php
Subaseanu,Ilile,"Subaseanu, Ilile",Rumania,01 de enero de 1906,Delantero,https://www.losmundialesdefutbol.com/jugadores/ilile_subaseanu.php
Subasic,Danijel,Danijel Subašić,Croacia,27 de octubre de 1984,Arquero,https://www.losmundialesdefutbol.com/jugadores/danijel_subasic.php
Subiabre,Guillermo,"Subiabre, Guillermo",Chile,25 de febrero de 1903,Delantero,https://www.losmundialesdefutbol.com/jugadores/guillermo_subiabre.php
Subiat,Nestor,"Subiat, Nestor",Suiza,23 de abril de 1966,Delantero,https://www.losmundialesdefutbol.com/jugadores/nestor_subiat.php
Subotic,Neven,"Subotic, Neven",Serbia,10 de diciembre de 1988,Defensor,https://www.losmundialesdefutbol.com/jugadores/neven_subotic.php
Sucic,Luka,Luka Sučić,Croacia,8 de septiembre de 2002,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/luka_sucic.php
Suffo,Patrick,"Suffo, Patrick",Camerún,17 de enero de 1978,Delantero,https://www.losmundialesdefutbol.com/jugadores/patrick_suffo.php
Suker,Davor,"Suker, Davor",Yugoslavia,1 de enero de 1968,Delantero,https://www.losmundialesdefutbol.com/jugadores/davor_suker.php
Sukru,Ersoy,"Sukru, Ersoy",Turquía,14 de enero de 1934,Arquero,https://www.losmundialesdefutbol.com/jugadores/ersoy_sukru.php
Sukur,Hakan,"Sukur, Hakan",Turquía,1 de septiembre de 1971,Delantero,https://www.losmundialesdefutbol.com/jugadores/hakan_sukur.php
Sulakvelidze,Tengiz,"Sulakvelidze, Tengiz",URSS,23 de julio de 1956,Defensor,https://www.losmundialesdefutbol.com/jugadores/tengiz_sulakvelidze.php
Süle,Niklas,Niklas Süle,Alemania,3 de septiembre de 1995,Defensor,https://www.losmundialesdefutbol.com/jugadores/niklas_sule.php
Sulemana,Kamaldeen,"Sulemana, Kamaldeen",Ghana,15 de febrero de 2002,Delantero,https://www.losmundialesdefutbol.com/jugadores/kamaldeen_sulemana.php
Suler,Marko,"Suler, Marko",Eslovenia,9 de marzo de 1983,Defensor,https://www.losmundialesdefutbol.com/jugadores/marko_suler.php
Sullivan,Christopher,"Sullivan, Christopher",Estados Unidos,18 de abril de 1965,Delantero,https://www.losmundialesdefutbol.com/jugadores/christopher_sullivan.php
Sullivan,Derek,"Sullivan, Derek",Gales,10 de agosto de 1930,Defensor,https://www.losmundialesdefutbol.com/jugadores/derek_sullivan.php
Sullivan,Neil,"Sullivan, Neil",Escocia,24 de febrero de 1970,Arquero,https://www.losmundialesdefutbol.com/jugadores/neil_sullivan.php
Sultan,Abdullah,"Sultan, Abdullah",Emiratos Arabes,1 de octubre de 1963,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/abdullah_sultan.php
Sultan,Jasem,"Sultan, Jasem",Kuwait,25 de octubre de 1953,Delantero,https://www.losmundialesdefutbol.com/jugadores/jasem_sultan.php
Sumaila,Rashid,"Sumaila, Rashid",Ghana,18 de diciembre de 1992,Defensor,https://www.losmundialesdefutbol.com/jugadores/rashid_sumaila.php
Sumner,Steve,"Sumner, Steve",Nueva Zelanda,2 de abril de 1955,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/steve_sumner.php
Sun,Jihai,"Sun, Jihai",China,30 de septiembre de 1977,Defensor,https://www.losmundialesdefutbol.com/jugadores/jihai_sun.php
Sun Sing,William,"Sun Sing, William",Costa Rica,12 de mayo de 1977,Delantero,https://www.losmundialesdefutbol.com/jugadores/william_sun_sing.php
Sundqvist,Stig,"Sundqvist, Stig",,,,https://www.losmundialesdefutbol.com/jugadores/stig_sundqvist.php
Sung,Nak Woon,"Sung, Nak Woon",Corea del Sur,2 de febrero de 1926,Delantero,https://www.losmundialesdefutbol.com/jugadores/nak_woon_sung.php
Sunjic,Toni,"Sunjic, Toni",Bosnia-Herzegovina,15 de diciembre de 1988,Defensor,https://www.losmundialesdefutbol.com/jugadores/toni_sunjic.php
Surjak,Ivica,"Surjak, Ivica",Yugoslavia,23 de marzo de 1953,Delantero,https://www.losmundialesdefutbol.com/jugadores/ivica_surjak.php
Susic,Safet,"Susic, Safet",Yugoslavia,13 de abril de 1955,"Delantero, Mediocampista",https://www.losmundialesdefutbol.com/jugadores/safet_susic.php
Susic,Tino,"Susic, Tino",Bosnia-Herzegovina,13 de febrero de 1992,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/tino_susic.php
Susloparov,Yuri,"Susloparov, Yuri",URSS,14 de agosto de 1958,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/yuri_susloparov.php
Sutalo,Josip,Josip Šutalo,Croacia,28 de febrero de 2000,Defensor,https://www.losmundialesdefutbol.com/jugadores/josip_sutalo.php
Sutan,Anwar,"Sutan, Anwar",Indias Orientales Holand.,21 de marzo de 1914,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/anwar_sutan.php
Sutter,Alain,"Sutter, Alain",Suiza,22 de enero de 1968,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/alain_sutter.php
Suurbier,Wim,"Suurbier, Wim",Paises Bajos,16 de enero de 1945,Defensor,https://www.losmundialesdefutbol.com/jugadores/wim_suurbier.php
Suzuki,Takayuki,"Suzuki, Takayuki",Japón,5 de junio de 1976,Delantero,https://www.losmundialesdefutbol.com/jugadores/takayuki_suzuki.php
Svanstrom,Kurt,"Svanstrom, Kurt",Suecia,24 de marzo de 1915,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/kurt_svanstrom.php
Svensson,Anders,"Svensson, Anders",Suecia,17 de julio de 1976,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/anders_svensson.php
Svensson,Gustav,Karl Gustav Johan Svensson,Suecia,7 de febrero de 1987,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/gustav_svensson.php
Svensson,Kalle,"Svensson, Kalle",Suecia,11 de noviembre de 1925,Arquero,https://www.losmundialesdefutbol.com/jugadores/kalle_svensson.php
Svensson,Karl,"Svensson, Karl",Suecia,21 de marzo de 1984,Defensor,https://www.losmundialesdefutbol.com/jugadores/karl_svensson.php
Svensson,Magnus,"Svensson, Magnus",Suecia,10 de marzo de 1969,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/magnus_svensson.php
Svensson,Michael,"Svensson, Michael",Suecia,25 de noviembre de 1975,Defensor,https://www.losmundialesdefutbol.com/jugadores/michael_svensson.php
Svensson,Tommy,"Svensson, Tommy",Suecia,4 de marzo de 1945,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/tommy_svensson.php
Svensson,Tore,"Svensson, Tore",Suecia,6 de diciembre de 1927,Arquero,https://www.losmundialesdefutbol.com/jugadores/tore_svensson.php
Sviderskyi,Vyacheslav,"Sviderskyi, Vyacheslav",Ucrania,1 de enero de 1979,Defensor,https://www.losmundialesdefutbol.com/jugadores/vyacheslav_sviderskyi.php
Svilar,Ratko,"Svilar, Ratko",Yugoslavia,6 de mayo de 1950,Arquero,https://www.losmundialesdefutbol.com/jugadores/ratko_svilar.php
Svinjarevic,Slavko,"Svinjarevic, Slavko",Yugoslavia,6 de abril de 1935,Defensor,https://www.losmundialesdefutbol.com/jugadores/slavko_svinjarevic.php
Svoboda,Frantisek,"Svoboda, Frantisek",Checoslovaquia,5 de julio de 1905,Delantero,https://www.losmundialesdefutbol.com/jugadores/frantisek_svoboda.php
Swan,Peter,"Swan, Peter",Inglaterra,8 de octubre de 1936,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/peter_swan.php
Sweeney,Mike,"Sweeney, Mike",Canadá,25 de diciembre de 1959,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/mike_sweeney.php
Swiderski,Karol,"Swiderski, Karol",Polonia,23 de enero de 1997,Delantero,https://www.losmundialesdefutbol.com/jugadores/karol_swiderski.php
Swierczewski,Piotr,"Swierczewski, Piotr",Polonia,8 de abril de 1972,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/piotr_swierczewski.php
Swoboda,Franz,"Swoboda, Franz",Austria,15 de febrero de 1933,Defensor,https://www.losmundialesdefutbol.com/jugadores/franz_swoboda.php
Sychev,Dmitri,"Sychev, Dmitri",Rusia,26 de octubre de 1983,Delantero,https://www.losmundialesdefutbol.com/jugadores/dmitri_sychev.php
Sylva,Tony,"Sylva, Tony",Senegal,17 de mayo de 1975,Arquero,https://www.losmundialesdefutbol.com/jugadores/tony_sylva.php
Sylvestre,Patrick,"Sylvestre, Patrick",Suiza,1 de septiembre de 1968,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/patrick_sylvestre.php
,Sylvio Hoffmann,Sylvio Hoffmann,Brasil,11 de mayo de 1905,Defensor,https://www.losmundialesdefutbol.com/jugadores/sylvio_hoffmann.php
Szabo,Antal,"Szabo, Antal",Hungría,4 de septiembre de 1910,Arquero,https://www.losmundialesdefutbol.com/jugadores/antal_szabo.php
Szabo,Gabor,"Szabo, Gabor",Hungría,14 de octubre de 1902,Delantero,https://www.losmundialesdefutbol.com/jugadores/gabor_szabo.php
Szalay,Antal,"Szalay, Antal",Hungría,12 de marzo de 1912,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/antal_szalay.php
Szanwald,Rudolf,"Szanwald, Rudolf",Austria,6 de julio de 1931,Arquero,https://www.losmundialesdefutbol.com/jugadores/rudolf_szanwald.php
Szarmach,Andrzej,"Szarmach, Andrzej",Polonia,3 de octubre de 1950,Delantero,https://www.losmundialesdefutbol.com/jugadores/andrzej_szarmach.php
Szczęsny,Wojciech,Wojciech Tomasz Szczęsny,Polonia,18 de abril de 1990,Arquero,https://www.losmundialesdefutbol.com/jugadores/wojciech_szczesny.php
Szendrei,Jozsef,"Szendrei, Jozsef",Hungría,25 de abril de 1954,Arquero,https://www.losmundialesdefutbol.com/jugadores/jozsef_szendrei.php
Szentes,Lazar,"Szentes, Lazar",Hungría,12 de diciembre de 1955,Delantero,https://www.losmundialesdefutbol.com/jugadores/lazar_szentes.php
Szentimihalyi,Antal,"Szentimihalyi, Antal",Hungría,13 de junio de 1939,Arquero,https://www.losmundialesdefutbol.com/jugadores/antal_szentimihalyi.php
Szepan,Fritz,"Szepan, Fritz",Alemania,2 de septiembre de 1907,Delantero,https://www.losmundialesdefutbol.com/jugadores/fritz_szepan.php
Szepesi,Gusztav,"Szepesi, Gusztav",Hungría,17 de julio de 1939,Defensor,https://www.losmundialesdefutbol.com/jugadores/gusztav_szepesi.php
Szerfke,Fryedryk,"Szerfke, Fryedryk",Polonia,7 de septiembre de 1909,Delantero,https://www.losmundialesdefutbol.com/jugadores/fryedryk_szerfke.php
Szigeti,Oszkar,"Szigeti, Oszkar",Hungría,1 de enero de 1933,Defensor,https://www.losmundialesdefutbol.com/jugadores/oszkar_szigeti.php
Szojka,Ferenc,"Szojka, Ferenc",Hungría,7 de abril de 1931,"Defensor, Mediocampista",https://www.losmundialesdefutbol.com/jugadores/ferenc_szojka.php
Szszepaniak,Wladyslaw,"Szszepaniak, Wladyslaw",Polonia,19 de mayo de 1910,Defensor,https://www.losmundialesdefutbol.com/jugadores/wladyslaw_szszepaniak.php
Szucs,Gyorgy,"Szucs, Gyorgy",Hungría,23 de abril de 1912,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/gyorgy_szucs.php
