apellido,nombre,nombre_completo,seleccion,fecha_nacimiento,posicion,url_ficha
Flores,Edison,Edison Michael Flores Peralta,PerÃº,14 de mayo de 1994,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/edison_flores.php
Flores,Francisco,"Flores, Francisco",MÃ©xico,12 de febrero de 1926,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/francisco_flores.php
Flores,Ignacio,"Flores, Ignacio",MÃ©xico,31 de julio de 1953,Defensor,https://www.losmundialesdefutbol.com/jugadores/ignacio_flores.php
Flores,Luis,"Flores, Luis",MÃ©xico,8 de agosto de 1962,Delantero,https://www.losmundialesdefutbol.com/jugadores/luis_flores.php
Flores,Miguel,"Flores, Miguel",Chile,,Defensor,https://www.losmundialesdefutbol.com/jugadores/miguel_flores.php
Flores,Roger,"Flores, Roger",,,,https://www.losmundialesdefutbol.com/jugadores/roger_flores.php
Flores,Salvador,"Flores, Salvador",Paraguay,1 de enero de 1906,Defensor,https://www.losmundialesdefutbol.com/jugadores/salvador_flores.php
Florie,Tom,"Florie, Tom",Estados Unidos,6 de septiembre de 1897,Delantero,https://www.losmundialesdefutbol.com/jugadores/tom_florie.php
Flowers,Ron,"Flowers, Ron",Inglaterra,28 de julio de 1934,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/ron_flowers.php
Flowers,Tim,"Flowers, Tim",Inglaterra,3 de febrero de 1967,Arquero,https://www.losmundialesdefutbol.com/jugadores/tim_flowers.php
Flueckiger,Marcel,"Flueckiger, Marcel",Suiza,20 de septiembre de 1929,Defensor,https://www.losmundialesdefutbol.com/jugadores/marcel_flueckiger.php
Foden,Phil,Philip Walter Foden,Inglaterra,28 de mayo de 2000,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/phil_foden.php
Foe,Marc-Vivien,"Foe, Marc-Vivien",CamerÃºn,1 de mayo de 1975,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/marc_vivien_foe.php
Foerster,Bernd,"Foerster, Bernd",Alemania Occidental,3 de mayo de 1956,Defensor,https://www.losmundialesdefutbol.com/jugadores/bernd_foerster.php
Foerster,Karl-Heinz,"Foerster, Karl-Heinz",Alemania Occidental,25 de julio de 1958,Defensor,https://www.losmundialesdefutbol.com/jugadores/karl_heinz_foerster.php
Fofana,Youssouf,"Fofana, Youssouf",Francia,10 de enero de 1999,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/youssouf_fofana.php
Fogli,Romano,"Fogli, Romano",Italia,21 de enero de 1938,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/romano_fogli.php
Fokin,Sergei,"Fokin, Sergei",URSS,26 de julio de 1961,Defensor,https://www.losmundialesdefutbol.com/jugadores/sergei_fokin.php
Foni,Alfredo,"Foni, Alfredo",Italia,20 de enero de 1911,Defensor,https://www.losmundialesdefutbol.com/jugadores/alfredo_foni.php
Fonseca,Daniel,"Fonseca, Daniel",Uruguay,13 de septiembre de 1969,Delantero,https://www.losmundialesdefutbol.com/jugadores/daniel_fonseca.php
Fonseca,Danny,"Fonseca, Danny",Costa Rica,7 de noviembre de 1979,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/danny_fonseca.php
Fonseca,Jose,"Fonseca, Jose",MÃ©xico,2 de octubre de 1979,Delantero,https://www.losmundialesdefutbol.com/jugadores/jose_fonseca.php
Fonseca,Rolando,"Fonseca, Rolando",Costa Rica,6 de agosto de 1974,Delantero,https://www.losmundialesdefutbol.com/jugadores/rolando_fonseca.php
Fontaine,Just,"Fontaine, Just",Francia,18 de agosto de 1933,Delantero,https://www.losmundialesdefutbol.com/jugadores/just_fontaine.php
,Fontana,Fontana,Brasil,31 de diciembre de 1940,Defensor,https://www.losmundialesdefutbol.com/jugadores/fontana.php
Fonte,JosÃ©,JosÃ© Miguel da Rocha Fonte,Portugal,22 de diciembre de 1983,Defensor,https://www.losmundialesdefutbol.com/jugadores/jose_fonte.php
Fontes,Dagoberto,"Fontes, Dagoberto",Uruguay,6 de junio de 1943,Delantero,https://www.losmundialesdefutbol.com/jugadores/dagoberto_fontes.php
Ford,Donald,"Ford, Donald",Escocia,25 de octubre de 1944,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/donald_ford.php
Forlan,Diego,"Forlan, Diego",Uruguay,19 de mayo de 1979,Delantero,https://www.losmundialesdefutbol.com/jugadores/diego_forlan.php
Forlan,Pablo,"Forlan, Pablo",Uruguay,14 de julio de 1945,Defensor,https://www.losmundialesdefutbol.com/jugadores/pablo_forlan.php
Forsberg,Emil,Emil Peter Forsberg,Suecia,23 de octubre de 1991,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/emil_forsberg.php
Forson,Richmond,"Forson, Richmond",Togo,23 de mayo de 1980,Delantero,https://www.losmundialesdefutbol.com/jugadores/richmond_forson.php
Forster,Fraser,"Forster, Fraser",Inglaterra,17 de marzo de 1988,Arquero,https://www.losmundialesdefutbol.com/jugadores/fraser_forster.php
Forsyth,Tom,"Forsyth, Tom",Escocia,23 de enero de 1949,Defensor,https://www.losmundialesdefutbol.com/jugadores/tom_forsyth.php
,Fortes,Fortes,Brasil,9 de septiembre de 1901,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/fortes.php
Fortune,Quinton,"Fortune, Quinton",SudÃ¡frica,21 de mayo de 1977,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/quinton_fortune.php
Foster,Ben,"Foster, Ben",Inglaterra,3 de abril de 1983,Arquero,https://www.losmundialesdefutbol.com/jugadores/ben_foster.php
Foster,Steve,"Foster, Steve",Inglaterra,24 de septiembre de 1957,Defensor,https://www.losmundialesdefutbol.com/jugadores/steve_foster.php
Fouilloux,Alberto,"Fouilloux, Alberto",Chile,22 de noviembre de 1940,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/alberto_fouilloux.php
Fournier,Sebastien,"Fournier, Sebastien",Suiza,27 de junio de 1971,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/sebastien_fournier.php
Fowler,Robbie,"Fowler, Robbie",Inglaterra,9 de abril de 1975,Delantero,https://www.losmundialesdefutbol.com/jugadores/robbie_fowler.php
Foyth,Juan,Juan Marcos Foyth,Argentina,12 de enero de 1998,Defensor,https://www.losmundialesdefutbol.com/jugadores/juan_foyth.php
Fraeser,Henk,"Fraeser, Henk",Paises Bajos,7 de julio de 1966,Defensor,https://www.losmundialesdefutbol.com/jugadores/henk_fraeser.php
Fragoso,Javier,"Fragoso, Javier",MÃ©xico,19 de abril de 1942,Delantero,https://www.losmundialesdefutbol.com/jugadores/javier_fragoso.php
Francescoli,Enzo,Enzo Francescoli Uriarte,Uruguay,12 de noviembre de 1961,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/enzo_francescoli.php
Francillon,Henry,"Francillon, Henry",HaitÃ­,26 de mayo de 1946,Arquero,https://www.losmundialesdefutbol.com/jugadores/henry_francillon.php
Francis,Trevor,"Francis, Trevor",Inglaterra,19 de abril de 1954,Delantero,https://www.losmundialesdefutbol.com/jugadores/trevor_francis.php
Francis,Waylon,"Francis, Waylon",Costa Rica,20 de septiembre de 1990,Defensor,https://www.losmundialesdefutbol.com/jugadores/waylon_francis.php
,Francisco,Francisco,EspaÃ±a,1 de noviembre de 1962,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/francisco.php
,Francisco Rodrigues,Francisco Rodrigues,Brasil,27 de junio de 1925,Delantero,https://www.losmundialesdefutbol.com/jugadores/francisco_rodrigues.php
Franco,Alan,"Franco, Alan",Ecuador,21 de agosto de 1998,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/alan_franco.php
Franco,Guillermo,"Franco, Guillermo",MÃ©xico,3 de noviembre de 1976,Delantero,https://www.losmundialesdefutbol.com/jugadores/guillermo_franco.php
Franco,Juan Carlos,"Franco, Juan Carlos",Paraguay,17 de abril de 1973,Defensor,https://www.losmundialesdefutbol.com/jugadores/juan_carlos_franco.php
Franco,Leonardo,"Franco, Leonardo",Argentina,20 de mayo de 1977,Arquero,https://www.losmundialesdefutbol.com/jugadores/leonardo_franco.php
Francois,Guy,"Francois, Guy",HaitÃ­,18 de septiembre de 1947,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/guy_francois.php
Frandsen,Per,"Frandsen, Per",Dinamarca,6 de febrero de 1970,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/per_frandsen.php
Franjic,Ivan,"Franjic, Ivan",Australia,10 de septiembre de 1987,Defensor,https://www.losmundialesdefutbol.com/jugadores/ivan_franjic.php
Franke,Bernd,"Franke, Bernd",Alemania Occidental,12 de febrero de 1948,Arquero,https://www.losmundialesdefutbol.com/jugadores/bernd_franke.php
Frankowski,Przemyslaw,PrzemysÅ‚aw Frankowski,Polonia,12 de abril de 1995,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/przemyslaw_frankowski.php
Frantzen,Odd,"Frantzen, Odd",Noruega,20 de enero de 1913,Delantero,https://www.losmundialesdefutbol.com/jugadores/odd_frantzen.php
Franzl,Friederich,"Franzl, Friederich",Austria,6 de marzo de 1905,Arquero,https://www.losmundialesdefutbol.com/jugadores/friederich_franzl.php
Fraser,Liam,Liam Scott Fraser,CanadÃ¡,13 de febrero de 1998,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/liam_fraser.php
,Frechaut,Frechaut,Portugal,24 de septiembre de 1977,Defensor,https://www.losmundialesdefutbol.com/jugadores/frechaut.php
,Frederico Chaves Guedes,Frederico Chaves Guedes,Brasil,3 de octubre de 1983,Delantero,https://www.losmundialesdefutbol.com/jugadores/fred.php
,Frederico Rodrigues de Paula Santos,Frederico Rodrigues de Paula Santos,Brasil,5 de marzo de 1993,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/fred_rodrigues.php
,Frederico,Frederico,Portugal,6 de abril de 1957,Defensor,https://www.losmundialesdefutbol.com/jugadores/frederico.php
Frei,Alexander,"Frei, Alexander",Suiza,15 de julio de 1979,Delantero,https://www.losmundialesdefutbol.com/jugadores/alexander_frei.php
Frei,Fabian,"Frei, Fabian",Suiza,8 de enero de 1989,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/fabian_frei.php
Freschi,Hector,"Freschi, Hector",Argentina,22 de mayo de 1911,Arquero,https://www.losmundialesdefutbol.com/jugadores/hector_freschi.php
Freuler,Remo,Remo Freuler,Suiza,15 de abril de 1992,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/remo_freuler.php
Freund,Steffen,"Freund, Steffen",Alemania,19 de enero de 1970,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/steffen_freund.php
,Friaca,Friaca,Brasil,20 de octubre de 1924,Delantero,https://www.losmundialesdefutbol.com/jugadores/friaca.php
Frick,Ernst,"Frick, Ernst",Suiza,,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/ernst_frick.php
FridjÃ³nsson,SamÃºel,SamÃºel KÃ¡ri FriÃ°jÃ³nsson,Islandia,22 de febrero de 1996,Defensor,https://www.losmundialesdefutbol.com/jugadores/samuel_fridjonsson.php
Friedel,Brad,"Friedel, Brad",Estados Unidos,18 de mayo de 1971,Arquero,https://www.losmundialesdefutbol.com/jugadores/brad_friedel.php
Friedlaender,Hans-Peter,"Friedlaender, Hans-Peter",Suiza,6 de noviembre de 1920,Delantero,https://www.losmundialesdefutbol.com/jugadores/hans_peter_friedlaender.php
Friedmanszky,Zoltan,"Friedmanszky, Zoltan",HungrÃ­a,22 de octubre de 1934,Delantero,https://www.losmundialesdefutbol.com/jugadores/zoltan_friedmanszky.php
Friedrich,Arne,"Friedrich, Arne",Alemania,29 de mayo de 1979,Defensor,https://www.losmundialesdefutbol.com/jugadores/arne_friedrich.php
Friese,Werner,"Friese, Werner",Alemania Oriental,30 de marzo de 1946,Arquero,https://www.losmundialesdefutbol.com/jugadores/werner_friese.php
Frigerio,Alessandro,"Frigerio, Alessandro",Suiza,15 de noviembre de 1914,Delantero,https://www.losmundialesdefutbol.com/jugadores/alessandro_frigerio.php
Frigerio,Roberto,"Frigerio, Roberto",Suiza,16 de noviembre de 1938,Delantero,https://www.losmundialesdefutbol.com/jugadores/roberto_frigerio.php
Frignani,Amleto,"Frignani, Amleto",Italia,5 de marzo de 1932,Delantero,https://www.losmundialesdefutbol.com/jugadores/amleto_frignani.php
Frimann,Per,"Frimann, Per",Dinamarca,4 de junio de 1962,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/per_frimann.php
Frimpong,Jeremie,"Frimpong, Jeremie",Paises Bajos,10 de diciembre de 2000,Defensor,https://www.losmundialesdefutbol.com/jugadores/jeremie_frimpong.php
Frings,Torsten,"Frings, Torsten",Alemania,22 de noviembre de 1976,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/torsten_frings.php
Fritsche,Joachim,"Fritsche, Joachim",Alemania Oriental,28 de octubre de 1951,Defensor,https://www.losmundialesdefutbol.com/jugadores/joachim_fritsche.php
Frosio,Ivo,"Frosio, Ivo",Suiza,27 de abril de 1930,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/ivo_frosio.php
Fuchsbichler,Erwin,"Fuchsbichler, Erwin",Austria,27 de marzo de 1952,Arquero,https://www.losmundialesdefutbol.com/jugadores/erwin_fuchsbichler.php
Fucile,Jorge,"Fucile, Jorge",Uruguay,19 de noviembre de 1984,Defensor,https://www.losmundialesdefutbol.com/jugadores/jorge_fucile.php
Fuentes,Ismael,"Fuentes, Ismael",Chile,4 de agosto de 1981,Defensor,https://www.losmundialesdefutbol.com/jugadores/ismael_fuentes.php
Fuentes,Nicolas,"Fuentes, Nicolas",PerÃº,20 de diciembre de 1941,Defensor,https://www.losmundialesdefutbol.com/jugadores/nicolas_fuentes.php
Fuentes,Ronald,"Fuentes, Ronald",Chile,22 de junio de 1969,Defensor,https://www.losmundialesdefutbol.com/jugadores/ronald_fuentes.php
Fuenzalida,JosÃ©,"Fuenzalida, JosÃ©",Chile,22 de febrero de 1985,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/jose_fuenzalida.php
Fuhrer,Hans-Ruedi,"Fuhrer, Hans-Ruedi",Suiza,24 de diciembre de 1937,Defensor,https://www.losmundialesdefutbol.com/jugadores/hans_ruedi_fuhrer.php
Fukunishi,Takashi,"Fukunishi, Takashi",JapÃ³n,1 de septiembre de 1976,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/takashi_fukunishi.php
Fuller,Keysher,Keysher Fuller Spence,Costa Rica,12 de julio de 1994,Defensor,https://www.losmundialesdefutbol.com/jugadores/keysher_fuller.php
FÃ¼llkrug,Niclas,Niclas FÃ¼llkrug,Alemania,9 de febrero de 1993,Delantero,https://www.losmundialesdefutbol.com/jugadores/niclas_fullkrug.php
Fulop,Ferenc,"Fulop, Ferenc",HungrÃ­a,22 de febrero de 1955,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/ferenc_fulop.php
Funes Mori,Rogelio,"Funes Mori, Rogelio",MÃ©xico,5 de marzo de 1991,Delantero,https://www.losmundialesdefutbol.com/jugadores/rogelio_funes_mori.php
Furiassi,Zeffiro,"Furiassi, Zeffiro",Italia,19 de enero de 1923,Defensor,https://www.losmundialesdefutbol.com/jugadores/zeffiro_furiassi.php
Furino,Giuseppe,"Furino, Giuseppe",Italia,5 de julio de 1946,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/giuseppe_furino.php
Furtok,Jan,"Furtok, Jan",Polonia,9 de marzo de 1962,Delantero,https://www.losmundialesdefutbol.com/jugadores/jan_furtok.php
Fuste,Jose Maria,"Fuste, Jose Maria",EspaÃ±a,15 de abril de 1941,Delantero,https://www.losmundialesdefutbol.com/jugadores/jose_maria_fuste.php
Futo,Gyula,"Futo, Gyula",HungrÃ­a,29 de diciembre de 1908,Defensor,https://www.losmundialesdefutbol.com/jugadores/gyula_futo.php
,Futre,Futre,Portugal,28 de febrero de 1966,Delantero,https://www.losmundialesdefutbol.com/jugadores/futre.php
Gaber,Jassem,Jassem Gaber Abdulsallam,Catar,20 de febrero de 2002,Delantero,https://www.losmundialesdefutbol.com/jugadores/jassem_gaber.php
Gaber,Omar,Omar Mahmoud Gabe,Egipto,30 de enero de 1992,Defensor,https://www.losmundialesdefutbol.com/jugadores/omar_gaber.php
Gabr,Ali,Ali Gabr Gabr Mossad,Egipto,10 de enero de 1989,Defensor,https://www.losmundialesdefutbol.com/jugadores/ali_gabr.php
Gabriel,Reuben,"Gabriel, Reuben",Nigeria,25 de septiembre de 1990,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/reuben_gabriel.php
,Gabriel Alonso,Gabriel Alonso,EspaÃ±a,9 de noviembre de 1923,Defensor,https://www.losmundialesdefutbol.com/jugadores/gabriel_alonso.php
Gabriel De Anda,Francisco,"Gabriel De Anda, Francisco",MÃ©xico,5 de junio de 1971,Defensor,https://www.losmundialesdefutbol.com/jugadores/francisco_gabriel_de_anda.php
,Gabriel Fernando de Jesus,Gabriel Fernando de Jesus,Brasil,3 de abril de 1997,Delantero,https://www.losmundialesdefutbol.com/jugadores/gabriel_jesus.php
Gabrillargues,Louis,"Gabrillargues, Louis",Francia,16 de junio de 1914,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/louis_gabrillargues.php
Gabsi,Hassan,"Gabsi, Hassan",TÃºnez,23 de febrero de 1974,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/hassan_gabsi.php
Gabulov,Vladimir,Vladimir Borisovich Gabulov,Rusia,19 de octubre de 1983,Arquero,https://www.losmundialesdefutbol.com/jugadores/vladimir_gabulov.php
Gadocha,Robert,"Gadocha, Robert",Polonia,10 de enero de 1946,Delantero,https://www.losmundialesdefutbol.com/jugadores/robert_gadocha.php
Gaetjens,Joe,"Gaetjens, Joe",Estados Unidos,19 de marzo de 1924,Delantero,https://www.losmundialesdefutbol.com/jugadores/joe_gaetjens.php
Gaganelov,Boris,"Gaganelov, Boris",Bulgaria,7 de octubre de 1941,Defensor,https://www.losmundialesdefutbol.com/jugadores/boris_gaganelov.php
Gago,Fernando,Fernando RubÃ©n Gago,Argentina,10 de abril de 1986,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/fernando_gago.php
Gaidarski,Milko,"Gaidarski, Milko",Bulgaria,18 de marzo de 1946,Defensor,https://www.losmundialesdefutbol.com/jugadores/milko_gaidarski.php
Gajdos,Kazimir,"Gajdos, Kazimir",Checoslovaquia,28 de marzo de 1934,Delantero,https://www.losmundialesdefutbol.com/jugadores/kazimir_gajdos.php
Gajser,Sasa,"Gajser, Sasa",Eslovenia,11 de febrero de 1974,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/sasa_gajser.php
Gakpo,Cody,"Gakpo, Cody",Paises Bajos,7 de mayo de 1999,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/cody_gakpo.php
Galasek,Tomas,"Galasek, Tomas",RepÃºblica Checa,15 de enero de 1973,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/tomas_galasek.php
Galateo,Alberto,"Galateo, Alberto",Argentina,1 de enero de 1913,Delantero,https://www.losmundialesdefutbol.com/jugadores/alberto_galateo.php
Galca,Constantin,"Galca, Constantin",Rumania,8 de marzo de 1972,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/constantin_galca.php
Galderisi,Giuseppe,"Galderisi, Giuseppe",Italia,22 de marzo de 1963,Delantero,https://www.losmundialesdefutbol.com/jugadores/giuseppe_galderisi.php
Galecki,Antoni,"Galecki, Antoni",Polonia,4 de junio de 1906,Defensor,https://www.losmundialesdefutbol.com/jugadores/antoni_galecki.php
Galekovic,Eugene,"Galekovic, Eugene",Australia,12 de junio de 1981,Arquero,https://www.losmundialesdefutbol.com/jugadores/eugene_galekovic.php
Galiamin,Dimitri,"Galiamin, Dimitri",Rusia,8 de enero de 1963,Defensor,https://www.losmundialesdefutbol.com/jugadores/dimitri_galiamin.php
Galic,Marinko,"Galic, Marinko",Eslovenia,22 de abril de 1970,Defensor,https://www.losmundialesdefutbol.com/jugadores/marinko_galic.php
Galic,Milan,"Galic, Milan",Yugoslavia,8 de marzo de 1938,Delantero,https://www.losmundialesdefutbol.com/jugadores/milan_galic.php
GalÃ­ndez,HernÃ¡n,"GalÃ­ndez, HernÃ¡n",Ecuador,30 de marzo de 1987,Arquero,https://www.losmundialesdefutbol.com/jugadores/hernan_galindez.php
Galindo,Benjamin,"Galindo, Benjamin",MÃ©xico,11 de diciembre de 1960,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/benjamin_galindo.php
Galindo,Mario,"Galindo, Mario",Chile,10 de agosto de 1951,Defensor,https://www.losmundialesdefutbol.com/jugadores/mario_galindo.php
Galindo,Placido,"Galindo, Placido",PerÃº,9 de marzo de 1902,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/placido_galindo.php
Gallacher,Kevin,"Gallacher, Kevin",Escocia,23 de noviembre de 1966,Delantero,https://www.losmundialesdefutbol.com/jugadores/kevin_gallacher.php
Gallagher,Connor,"Gallagher, Connor",Inglaterra,6 de febrero de 2000,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/connor_gallagher.php
Gallagher,Jimmy,"Gallagher, Jimmy",Estados Unidos,7 de junio de 1901,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/jimmy_gallagher.php
Gallardo,Alberto,"Gallardo, Alberto",PerÃº,28 de noviembre de 1940,Delantero,https://www.losmundialesdefutbol.com/jugadores/alberto_gallardo.php
Gallardo,JesÃºs,JesÃºs Daniel Gallardo Vasconcelos,MÃ©xico,15 de agosto de 1994,Defensor,https://www.losmundialesdefutbol.com/jugadores/jesus_gallardo.php
Gallardo,Marcelo,Marcelo Daniel Gallardo,Argentina,18 de enero de 1976,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/marcelo_gallardo.php
Gallas,William,"Gallas, William",Francia,17 de agosto de 1977,Defensor,https://www.losmundialesdefutbol.com/jugadores/william_gallas.php
,Gallego,Gallego,EspaÃ±a,4 de marzo de 1944,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/gallego.php
Gallego,Americo,"Gallego, Americo",Argentina,25 de abril de 1955,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/americo_gallego.php
Gallego,Ricardo,"Gallego, Ricardo",EspaÃ±a,8 de febrero de 1959,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/ricardo_gallego.php
Gallese,Pedro,Pedro David Gallese Quiroz,PerÃº,23 de abril de 1990,Arquero,https://www.losmundialesdefutbol.com/jugadores/pedro_gallese.php
Galli,Carlo,"Galli, Carlo",Italia,6 de marzo de 1931,Delantero,https://www.losmundialesdefutbol.com/jugadores/carlo_galli.php
Galli,Giovanni,"Galli, Giovanni",Italia,29 de abril de 1958,Arquero,https://www.losmundialesdefutbol.com/jugadores/giovanni_galli.php
Galvan,Luis,"Galvan, Luis",Argentina,24 de febrero de 1948,Defensor,https://www.losmundialesdefutbol.com/jugadores/luis_galvan.php
Galvan,Ruben,"Galvan, Ruben",Argentina,7 de abril de 1952,Defensor,https://www.losmundialesdefutbol.com/jugadores/ruben_galvan.php
Gamarra,Carlos,"Gamarra, Carlos",Paraguay,17 de febrero de 1971,Defensor,https://www.losmundialesdefutbol.com/jugadores/carlos_gamarra.php
Gamarra,Rodolfo,"Gamarra, Rodolfo",Paraguay,10 de diciembre de 1988,Delantero,https://www.losmundialesdefutbol.com/jugadores/rodolfo_gamarra.php
Gambetta,Schubert,"Gambetta, Schubert",Uruguay,14 de abril de 1920,Defensor,https://www.losmundialesdefutbol.com/jugadores/schubert_gambetta.php
Gamboa,Cristian,Cristian Esteban Gamboa Luna,Costa Rica,24 de octubre de 1989,Defensor,https://www.losmundialesdefutbol.com/jugadores/cristian_gamboa.php
Gamboa,Delio,"Gamboa, Delio",Colombia,28 de enero de 1936,Delantero,https://www.losmundialesdefutbol.com/jugadores/delio_gamboa.php
Gamboa,Miguel,"Gamboa, Miguel",Chile,21 de junio de 1951,Delantero,https://www.losmundialesdefutbol.com/jugadores/miguel_gamboa.php
Gancarczyk,Seweryn,"Gancarczyk, Seweryn",Polonia,22 de noviembre de 1981,Defensor,https://www.losmundialesdefutbol.com/jugadores/seweryn_gancarczyk.php
Gao,Yao,"Gao, Yao",China,13 de julio de 1977,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/yao_gao.php
Gaouaoui,Lounes,"Gaouaoui, Lounes",Argelia,28 de septiembre de 1977,Arquero,https://www.losmundialesdefutbol.com/jugadores/lounes_gaouaoui.php
Garaba,Imre,"Garaba, Imre",HungrÃ­a,29 de julio de 1958,Defensor,https://www.losmundialesdefutbol.com/jugadores/imre_garaba.php
,Garay,Garay,EspaÃ±a,10 de septiembre de 1930,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/garay.php
Garay,Ezequiel,"Garay, Ezequiel",Argentina,10 de octubre de 1986,Defensor,https://www.losmundialesdefutbol.com/jugadores/ezequiel_garay.php
Garce,Ariel,"Garce, Ariel",Argentina,14 de julio de 1979,Defensor,https://www.losmundialesdefutbol.com/jugadores/ariel_garce.php
Garcete,Tranquilino,"Garcete, Tranquilino",Paraguay,1 de enero de 1907,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/tranquilino_garcete.php
Garcia,Domingo,"Garcia, Domingo",PerÃº,1 de enero de 1904,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/domingo_garcia.php
GarcÃ­a,Eric,"GarcÃ­a, Eric",EspaÃ±a,9 de enero de 2001,Defensor,https://www.losmundialesdefutbol.com/jugadores/eric_garcia.php
GarcÃ­a,Juan Carlos,"GarcÃ­a, Juan Carlos",Honduras,8 de marzo de 1988,Defensor,https://www.losmundialesdefutbol.com/jugadores/juan_carlos_garcia.php
Garcia,Luis,"Garcia, Luis",EspaÃ±a,24 de junio de 1978,Delantero,https://www.losmundialesdefutbol.com/jugadores/luis_garcia.php
Garcia,Luis,"Garcia, Luis",MÃ©xico,1 de junio de 1969,Delantero,https://www.losmundialesdefutbol.com/jugadores/luis_garcia_2.php
Garcia,Oscar Boniek,Ã“scar Boniek GarcÃ­a RamÃ­rez,Honduras,4 de septiembre de 1984,Defensor,https://www.losmundialesdefutbol.com/jugadores/oscar_boniek_garcia.php
Garcia,Pablo,"Garcia, Pablo",Uruguay,11 de mayo de 1977,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/pablo_garcia.php
Garcia,Rafael,"Garcia, Rafael",MÃ©xico,14 de agosto de 1974,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/rafael_garcia.php
Garcia,Richard,"Garcia, Richard",Australia,4 de septiembre de 1981,Delantero,https://www.losmundialesdefutbol.com/jugadores/richard_garcia.php
Garcia,Rolando,"Garcia, Rolando",Chile,15 de diciembre de 1942,Defensor,https://www.losmundialesdefutbol.com/jugadores/rolando_garcia.php
Garcia Aspe,Alberto,"Garcia Aspe, Alberto",MÃ©xico,11 de mayo de 1967,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/alberto_garcia_aspe.php
Gard,Ingvar,"Gard, Ingvar",Suecia,6 de octubre de 1921,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/ingvar_gard.php
Gardassanich,Gino,"Gardassanich, Gino",Estados Unidos,26 de noviembre de 1922,Arquero,https://www.losmundialesdefutbol.com/jugadores/gino_gardassanich.php
Gardner,Ricardo,"Gardner, Ricardo",Jamaica,25 de septiembre de 1978,Defensor,https://www.losmundialesdefutbol.com/jugadores/ricardo_gardner.php
Gargano,Walter,"Gargano, Walter",Uruguay,23 de julio de 1984,Mediocampista,https://www.losmundialesdefutbol.com/jugadores/walter_gargano.php
Garisto,Luis,"Garisto, Luis",Uruguay,3 de diciembre de 1945,Defensor,https://www.losmundialesdefutbol.com/jugadores/luis_garisto.php
Garre,Oscar,"Garre, Oscar",Argentina,9 de diciembre de 1956,Defensor,https://www.losmundialesdefutbol.com/jugadores/oscar_garre.php
